load_chkpt,1631598851.042126,1631598860.2197258,9.177599906921387
move-to-cpu,1631598881.808605,1631598885.1272702,3.3186652660369873
load_chkpt,1631599154.5100756,1631599163.888431,9.378355503082275
move-to-cpu,1631599184.1633384,1631599187.4968123,3.3334739208221436
move-to-cpu,1631599294.4116154,1631599297.7924647,3.3808493614196777
move-to-cpu,1631599404.5085719,1631599407.8210506,3.31247878074646
move-to-cpu,1631599514.5431826,1631599517.906592,3.3634092807769775
move-to-cpu,1631599624.7854867,1631599628.0986233,3.313136577606201
move-to-cpu,1631599735.0056539,1631599738.3176203,3.3119664192199707
load_chkpt,1631599795.5526345,1631599801.154737,5.602102518081665
move-to-cpu,1631599838.1978028,1631599840.166966,1.969163179397583
move-to-cpu,1631599946.8716233,1631599948.853698,1.9820747375488281
move-to-cpu,1631600055.5535023,1631600057.5280025,1.9745001792907715
move-to-cpu,1631600164.4933093,1631600166.4583182,1.9650089740753174
move-to-cpu,1631600274.1072123,1631600276.076141,1.9689288139343262
load_chkpt,1631601559.7361217,1631601572.044356,12.308234453201294
move-to-cpu,1631601587.7199762,1631601591.4935997,3.773623466491699
load_chkpt,1631601937.3523917,1631601956.315322,18.96293020248413
move-to-cpu,1631601974.873251,1631601978.1813064,3.3080554008483887
move-to-cpu,1631602086.2752566,1631602089.5893507,3.314094066619873
load_chkpt,1631603354.3986058,1631603360.0189848,5.6203789710998535
move-to-cpu,1631603404.1093113,1631603406.0392535,1.9299421310424805
move-to-cpu,1631603519.44228,1631603521.4055405,1.9632604122161865
move-to-cpu,1631603635.1489913,1631603637.1089697,1.9599783420562744
move-to-cpu,1631603751.2419431,1631603753.183098,1.941154956817627
move-to-cpu,1631603867.4908643,1631603869.4359708,1.9451065063476562
load_chkpt,1631605160.3848383,1631605170.4062672,10.02142882347107
move-to-cpu,1631605190.0664775,1631605193.379921,3.313443422317505
load_chkpt,1631605342.329964,1631605362.685302,20.355338096618652
move-to-cpu,1631605376.9477954,1631605380.2767625,3.3289670944213867
move-to-cpu,1631605486.5137393,1631605489.847569,3.333829641342163
move-to-cpu,1631605596.0285072,1631605599.3537767,3.3252694606781006
move-to-cpu,1631605705.408039,1631605708.727503,3.3194639682769775
