load_chkpt,1631599798.4433165,1631599804.0591745,5.61585807800293
move-to-cpu,1631599838.1978862,1631599840.158368,1.960481882095337
move-to-cpu,1631599946.8711276,1631599948.870373,1.9992454051971436
move-to-cpu,1631600055.5531116,1631600057.5180442,1.9649326801300049
move-to-cpu,1631600164.4928026,1631600166.4875793,1.994776725769043
move-to-cpu,1631600274.1059027,1631600276.0652843,1.9593815803527832
load_chkpt,1631603358.1776078,1631603365.2416396,7.0640318393707275
move-to-cpu,1631603404.1212301,1631603406.45924,2.338009834289551
move-to-cpu,1631603519.4533503,1631603521.779895,2.326544761657715
move-to-cpu,1631603635.1681411,1631603637.4939644,2.3258233070373535
move-to-cpu,1631603751.255544,1631603753.5789845,2.3234405517578125
move-to-cpu,1631603867.505655,1631603869.823458,2.317802906036377
