load_chkpt,1631598838.931079,1631598844.6367981,5.705719232559204
move-to-cpu,1631598881.8089573,1631598884.0739162,2.2649588584899902
load_chkpt,1631599143.8678622,1631599149.7258906,5.858028411865234
move-to-cpu,1631599184.1709917,1631599186.4523067,2.2813150882720947
move-to-cpu,1631599294.3903623,1631599296.774392,2.3840296268463135
move-to-cpu,1631599404.5174274,1631599406.8165078,2.2990803718566895
move-to-cpu,1631599514.554312,1631599516.8778012,2.323489189147949
move-to-cpu,1631599624.7981458,1631599627.1297255,2.3315796852111816
move-to-cpu,1631599735.0409799,1631599737.4106963,2.3697164058685303
load_chkpt,1631599797.6334507,1631599803.4659703,5.83251953125
move-to-cpu,1631599838.2083855,1631599840.2188616,2.0104761123657227
move-to-cpu,1631599946.8824291,1631599948.8864563,2.0040271282196045
move-to-cpu,1631600055.5648742,1631600057.592818,2.0279438495635986
move-to-cpu,1631600164.5054455,1631600166.5034912,1.9980456829071045
move-to-cpu,1631600274.1206155,1631600276.1544106,2.033795118331909
load_chkpt,1631601547.3172593,1631601553.1500976,5.832838296890259
move-to-cpu,1631601587.7237206,1631601589.9909315,2.2672109603881836
load_chkpt,1631601931.898922,1631601937.8365283,5.937606334686279
move-to-cpu,1631601974.8506298,1631601977.146467,2.295837163925171
move-to-cpu,1631602086.2646337,1631602088.605105,2.3404712677001953
load_chkpt,1631603357.1200683,1631603363.9260037,6.805935382843018
move-to-cpu,1631603404.1076767,1631603406.339941,2.232264280319214
move-to-cpu,1631603519.4398446,1631603521.661319,2.2214744091033936
move-to-cpu,1631603635.1459146,1631603637.4274347,2.281520128250122
move-to-cpu,1631603751.2382982,1631603753.474822,2.2365238666534424
move-to-cpu,1631603867.4863548,1631603869.7260144,2.239659547805786
load_chkpt,1631605146.3252606,1631605151.931429,5.606168270111084
move-to-cpu,1631605190.065463,1631605192.323575,2.2581119537353516
load_chkpt,1631605331.3131485,1631605337.0774574,5.764308929443359
move-to-cpu,1631605376.9385822,1631605379.2564394,2.317857265472412
move-to-cpu,1631605486.5302284,1631605488.9002662,2.370037794113159
move-to-cpu,1631605596.018952,1631605598.3537538,2.3348019123077393
move-to-cpu,1631605705.3968146,1631605707.7440817,2.3472671508789062
