load_chkpt,1631598839.4173143,1631598845.026434,5.609119653701782
move-to-cpu,1631598881.8080232,1631598883.730248,1.922224760055542
load_chkpt,1631599142.9135911,1631599148.51618,5.602588891983032
move-to-cpu,1631599184.1661377,1631599186.0968196,1.9306819438934326
move-to-cpu,1631599294.3852804,1631599296.3352642,1.949983835220337
move-to-cpu,1631599404.5107238,1631599406.452987,1.942263126373291
move-to-cpu,1631599514.5456998,1631599516.4978786,1.952178716659546
move-to-cpu,1631599624.78822,1631599626.7286184,1.9403984546661377
move-to-cpu,1631599735.0087135,1631599736.9511492,1.9424357414245605
load_chkpt,1631599796.1677234,1631599801.7513182,5.583594799041748
move-to-cpu,1631599838.201289,1631599840.1318111,1.9305222034454346
move-to-cpu,1631599946.8757336,1631599948.8447013,1.9689676761627197
move-to-cpu,1631600055.557349,1631600057.4997764,1.942427396774292
move-to-cpu,1631600164.4969435,1631600166.4456918,1.9487483501434326
move-to-cpu,1631600274.110811,1631600276.051776,1.940964937210083
load_chkpt,1631601545.6373577,1631601551.2727523,5.63539457321167
move-to-cpu,1631601587.727023,1631601589.6565166,1.9294936656951904
load_chkpt,1631601932.0683982,1631601938.1107607,6.042362451553345
move-to-cpu,1631601974.8483796,1631601976.9541993,2.1058197021484375
move-to-cpu,1631602086.2607844,1631602088.3310564,2.0702719688415527
load_chkpt,1631603356.8227613,1631603362.3921068,5.569345474243164
move-to-cpu,1631603404.1073425,1631603406.0333679,1.926025390625
move-to-cpu,1631603519.4396474,1631603521.398713,1.9590656757354736
move-to-cpu,1631603635.145275,1631603637.1094277,1.9641525745391846
move-to-cpu,1631603751.2375498,1631603753.1788971,1.941347360610962
move-to-cpu,1631603867.485172,1631603869.4163964,1.9312243461608887
load_chkpt,1631605145.176776,1631605150.8538144,5.6770384311676025
move-to-cpu,1631605190.0602822,1631605191.9912124,1.9309301376342773
load_chkpt,1631605328.9852288,1631605334.5961807,5.610951900482178
move-to-cpu,1631605376.9406936,1631605378.924393,1.9836993217468262
move-to-cpu,1631605486.5063798,1631605488.468725,1.9623451232910156
move-to-cpu,1631605596.0203176,1631605597.9786034,1.9582858085632324
move-to-cpu,1631605705.399653,1631605707.3590636,1.9594106674194336
