move-to-cpu,1631597128.4165213,1631597130.7373176,2.320796251296997
move-to-cpu,1631597227.2725804,1631597229.5586164,2.2860360145568848
move-to-cpu,1631597325.6456106,1631597327.9406307,2.29502010345459
move-to-cpu,1631597424.2053294,1631597426.4907217,2.2853922843933105
move-to-cpu,1631597522.334964,1631597524.624664,2.2897000312805176
move-to-cpu,1631597620.6455514,1631597622.9236026,2.2780511379241943
move-to-cpu,1631597718.7617102,1631597721.052529,2.290818929672241
move-to-cpu,1631597816.8613126,1631597819.1538136,2.2925009727478027
move-to-cpu,1631597915.7072773,1631597918.0389814,2.3317041397094727
load_chkpt,1631597953.4149747,1631597958.9863505,5.571375846862793
move-to-cpu,1631597994.404568,1631597996.6700084,2.2654404640197754
move-to-cpu,1631598092.8349822,1631598095.1352987,2.300316572189331
move-to-cpu,1631598191.4854562,1631598193.7790048,2.293548583984375
move-to-cpu,1631598302.1782968,1631598304.4872763,2.3089795112609863
move-to-cpu,1631598401.350538,1631598403.6338525,2.2833144664764404
move-to-cpu,1631598500.7692354,1631598503.0765605,2.3073251247406006
move-to-cpu,1631598611.2906857,1631598613.6184819,2.327796220779419
move-to-cpu,1631598711.6993623,1631598714.004478,2.3051156997680664
load_chkpt,1631598838.2193289,1631598843.8993936,5.680064678192139
move-to-cpu,1631598881.8334372,1631598883.7903845,1.9569473266601562
load_chkpt,1631599002.06047,1631599007.6751869,5.6147167682647705
move-to-cpu,1631599041.7577162,1631599044.0271614,2.2694451808929443
load_chkpt,1631599144.0069702,1631599149.6318529,5.624882698059082
move-to-cpu,1631599184.1649752,1631599186.1256955,1.9607203006744385
move-to-cpu,1631599294.3842993,1631599296.3464875,1.9621882438659668
move-to-cpu,1631599404.5095954,1631599406.466798,1.957202672958374
move-to-cpu,1631599514.5440931,1631599516.498469,1.954375982284546
move-to-cpu,1631599624.7863686,1631599626.7393124,1.9529438018798828
move-to-cpu,1631599735.007445,1631599736.9720027,1.9645576477050781
load_chkpt,1631599797.5377007,1631599803.2707107,5.7330100536346436
move-to-cpu,1631599838.2001266,1631599840.1587617,1.9586350917816162
move-to-cpu,1631599946.8744152,1631599948.8516035,1.9771883487701416
move-to-cpu,1631600055.556169,1631600057.5198739,1.9637048244476318
move-to-cpu,1631600164.495612,1631600166.4726863,1.977074384689331
move-to-cpu,1631600274.1094315,1631600276.0628507,1.9534192085266113
load_chkpt,1631600400.5324419,1631600406.1472661,5.614824295043945
load_chkpt,1631600463.357351,1631600469.063304,5.705952882766724
move-to-cpu,1631600505.131304,1631600507.4083953,2.2770912647247314
move-to-cpu,1631600604.4789505,1631600606.8068094,2.3278589248657227
move-to-cpu,1631600719.9981773,1631600722.311771,2.313593626022339
move-to-cpu,1631600835.601006,1631600837.9168603,2.31585431098938
move-to-cpu,1631600951.4518073,1631600953.762695,2.3108878135681152
move-to-cpu,1631601066.75534,1631601069.0767217,2.3213815689086914
move-to-cpu,1631601182.2781026,1631601184.5956857,2.3175830841064453
move-to-cpu,1631601298.1360605,1631601300.4580357,2.3219752311706543
move-to-cpu,1631601414.0805128,1631601416.406811,2.326298236846924
load_chkpt,1631601546.5076046,1631601552.292722,5.7851173877716064
move-to-cpu,1631601587.716241,1631601589.6935742,1.9773333072662354
load_chkpt,1631601712.4118369,1631601718.0541985,5.642361640930176
load_chkpt,1631601779.5911255,1631601785.1810083,5.589882850646973
move-to-cpu,1631601824.1548514,1631601826.4038975,2.2490460872650146
load_chkpt,1631601929.058961,1631601934.6644115,5.605450630187988
move-to-cpu,1631601974.8521638,1631601976.8047776,1.9526138305664062
move-to-cpu,1631602086.2648087,1631602088.2429237,1.9781150817871094
load_chkpt,1631602187.7551134,1631602193.456786,5.701672554016113
move-to-cpu,1631602230.640614,1631602232.9000542,2.2594401836395264
move-to-cpu,1631602342.4110281,1631602344.756463,2.3454349040985107
move-to-cpu,1631602454.0064776,1631602456.2875001,2.281022548675537
move-to-cpu,1631602565.3701894,1631602567.6577864,2.2875969409942627
move-to-cpu,1631602676.6475239,1631602678.9711041,2.323580265045166
move-to-cpu,1631602787.9221213,1631602790.264411,2.342289686203003
move-to-cpu,1631602899.9543278,1631602902.2814267,2.327098846435547
move-to-cpu,1631603012.4598408,1631603014.8080611,2.3482203483581543
move-to-cpu,1631603123.6223722,1631603125.9062765,2.2839043140411377
move-to-cpu,1631603235.5133827,1631603237.854454,2.341071367263794
load_chkpt,1631603357.2605343,1631603362.8772082,5.616673946380615
move-to-cpu,1631603404.1183913,1631603406.077215,1.9588236808776855
move-to-cpu,1631603519.449725,1631603521.42819,1.9784650802612305
move-to-cpu,1631603635.1558568,1631603637.163667,2.007810115814209
move-to-cpu,1631603751.2488334,1631603753.2163017,1.96746826171875
move-to-cpu,1631603867.4973338,1631603869.5040948,2.006761074066162
load_chkpt,1631604005.9495218,1631604011.641778,5.692256212234497
move-to-cpu,1631604047.367268,1631604049.6757684,2.308500289916992
move-to-cpu,1631604158.6415575,1631604160.9063308,2.264773368835449
move-to-cpu,1631604269.915192,1631604272.1887167,2.273524761199951
move-to-cpu,1631604381.68421,1631604384.0005534,2.316343307495117
move-to-cpu,1631604493.5709422,1631604495.8920054,2.321063280105591
move-to-cpu,1631604605.0524209,1631604607.3616202,2.309199333190918
move-to-cpu,1631604716.2990212,1631604718.631902,2.332880735397339
move-to-cpu,1631604829.6439967,1631604831.9706674,2.3266706466674805
