load_chkpt,1631599798.3652155,1631599805.0931993,6.727983713150024
move-to-cpu,1631599838.201226,1631599840.7922685,2.5910425186157227
move-to-cpu,1631599946.8778915,1631599949.5890176,2.7111260890960693
move-to-cpu,1631600055.599524,1631600058.2380345,2.6385104656219482
move-to-cpu,1631600164.4996288,1631600167.1197898,2.6201610565185547
move-to-cpu,1631600274.112767,1631600276.7210255,2.6082584857940674
load_chkpt,1631603357.0277166,1631603362.5899541,5.562237501144409
move-to-cpu,1631603404.1053889,1631603406.3793004,2.273911476135254
move-to-cpu,1631603519.438247,1631603521.7201242,2.281877279281616
move-to-cpu,1631603635.1917386,1631603637.469292,2.2775533199310303
move-to-cpu,1631603751.2373796,1631603753.5148528,2.277473211288452
move-to-cpu,1631603867.4845383,1631603869.7681718,2.2836334705352783
