move-to-cpu,1631597128.4042625,1631597130.8863273,2.482064723968506
move-to-cpu,1631597227.2595325,1631597229.7400653,2.4805328845977783
move-to-cpu,1631597325.6300461,1631597327.9869165,2.356870412826538
move-to-cpu,1631597424.1893,1631597426.4861178,2.2968177795410156
move-to-cpu,1631597522.3197255,1631597524.6798675,2.3601419925689697
move-to-cpu,1631597620.627682,1631597623.043998,2.416316032409668
move-to-cpu,1631597718.7396357,1631597721.0555267,2.3158910274505615
move-to-cpu,1631597816.8347995,1631597819.151288,2.31648850440979
move-to-cpu,1631597915.6788442,1631597918.0801654,2.4013211727142334
load_chkpt,1631597953.0332155,1631597958.9278634,5.894647836685181
move-to-cpu,1631597994.384051,1631597996.4892778,2.105226755142212
move-to-cpu,1631598092.8151379,1631598094.8715503,2.0564124584198
move-to-cpu,1631598191.464524,1631598193.5189006,2.0543766021728516
move-to-cpu,1631598302.1553075,1631598304.2162297,2.060922145843506
move-to-cpu,1631598401.325103,1631598403.3792837,2.05418062210083
move-to-cpu,1631598500.7409759,1631598502.8397586,2.098782777786255
move-to-cpu,1631598611.2583866,1631598613.366826,2.1084394454956055
move-to-cpu,1631598711.670728,1631598713.776001,2.1052730083465576
load_chkpt,1631598840.6394088,1631598846.6095157,5.970106840133667
move-to-cpu,1631598881.8061674,1631598884.1585705,2.352403163909912
load_chkpt,1631599001.0516346,1631599006.7171557,5.665521144866943
move-to-cpu,1631599041.7786264,1631599043.753262,1.9746356010437012
load_chkpt,1631599142.9840744,1631599148.5592532,5.575178861618042
move-to-cpu,1631599184.1857765,1631599186.4384692,2.252692699432373
move-to-cpu,1631599294.4070299,1631599296.7537217,2.346691846847534
move-to-cpu,1631599404.5325892,1631599406.8050113,2.2724220752716064
move-to-cpu,1631599514.5690482,1631599516.8561697,2.287121534347534
move-to-cpu,1631599624.8132079,1631599627.0903156,2.2771077156066895
move-to-cpu,1631599735.035628,1631599737.3762724,2.340644359588623
load_chkpt,1631599811.7574766,1631599821.3267467,9.569270133972168
move-to-cpu,1631599838.230187,1631599841.6196184,3.3894314765930176
move-to-cpu,1631599946.9062643,1631599950.216014,3.3097496032714844
move-to-cpu,1631600055.5902643,1631600058.9478655,3.3576011657714844
move-to-cpu,1631600164.5322673,1631600167.8949506,3.3626832962036133
move-to-cpu,1631600274.1485438,1631600277.5045214,3.3559775352478027
load_chkpt,1631600402.665784,1631600408.3520207,5.68623685836792
load_chkpt,1631600463.0596597,1631600468.9961143,5.93645453453064
move-to-cpu,1631600505.1179297,1631600507.4395888,2.3216590881347656
move-to-cpu,1631600604.4658635,1631600606.8650157,2.3991522789001465
move-to-cpu,1631600719.985308,1631600722.3210604,2.335752487182617
move-to-cpu,1631600835.588091,1631600837.9207673,2.332676410675049
move-to-cpu,1631600951.4379053,1631600953.7878504,2.349945068359375
move-to-cpu,1631601066.7419457,1631601069.136222,2.3942761421203613
move-to-cpu,1631601182.264444,1631601184.6250815,2.3606374263763428
move-to-cpu,1631601298.1220088,1631601300.4634492,2.341440439224243
move-to-cpu,1631601414.0662253,1631601416.420775,2.3545496463775635
load_chkpt,1631601545.0965686,1631601551.0832098,5.98664116859436
move-to-cpu,1631601587.7013192,1631601590.0776482,2.376328945159912
load_chkpt,1631601712.8808239,1631601718.613047,5.732223033905029
load_chkpt,1631601784.2524915,1631601790.5567293,6.3042378425598145
move-to-cpu,1631601824.152779,1631601826.4657915,2.3130123615264893
load_chkpt,1631601933.9796364,1631601940.3766155,6.396979093551636
move-to-cpu,1631601974.8502028,1631601977.5326822,2.6824793815612793
move-to-cpu,1631602086.2626867,1631602088.9941292,2.731442451477051
load_chkpt,1631602193.5903845,1631602200.0178168,6.427432298660278
move-to-cpu,1631602230.6143262,1631602232.754492,2.1401658058166504
move-to-cpu,1631602342.3837686,1631602344.726156,2.3423874378204346
move-to-cpu,1631602453.9838383,1631602456.3410828,2.3572444915771484
move-to-cpu,1631602565.3511117,1631602567.7147202,2.3636085987091064
move-to-cpu,1631602676.6307268,1631602678.8339157,2.203188896179199
move-to-cpu,1631602787.9076378,1631602790.2570174,2.349379539489746
move-to-cpu,1631602899.941396,1631602902.1358075,2.194411516189575
move-to-cpu,1631603012.4480398,1631603014.600473,2.152433156967163
move-to-cpu,1631603123.6111681,1631603125.9594355,2.3482673168182373
move-to-cpu,1631603235.5019274,1631603237.8628068,2.360879421234131
load_chkpt,1631603379.6012151,1631603390.2674751,10.666260004043579
move-to-cpu,1631603404.1067483,1631603407.7505748,3.643826484680176
move-to-cpu,1631603519.4385233,1631603523.2015142,3.762990951538086
move-to-cpu,1631603635.1445017,1631603638.8562005,3.7116987705230713
move-to-cpu,1631603751.2369232,1631603755.196405,3.959481716156006
move-to-cpu,1631603867.4848053,1631603871.1899369,3.7051315307617188
load_chkpt,1631604009.5365188,1631604015.899021,6.362502098083496
move-to-cpu,1631604047.3536375,1631604049.4899545,2.136317014694214
move-to-cpu,1631604158.6279902,1631604160.814227,2.18623685836792
move-to-cpu,1631604269.904116,1631604272.0878198,2.183703899383545
move-to-cpu,1631604381.6748416,1631604383.8547873,2.179945707321167
move-to-cpu,1631604493.5630245,1631604495.7533417,2.190317153930664
move-to-cpu,1631604605.0456157,1631604607.3958397,2.350224018096924
