load_chkpt,1631599797.3415096,1631599802.9431853,5.601675748825073
move-to-cpu,1631599838.2016659,1631599840.4537036,2.252037763595581
move-to-cpu,1631599946.8776853,1631599949.161693,2.2840077877044678
move-to-cpu,1631600055.5869074,1631600057.8963985,2.3094911575317383
move-to-cpu,1631600164.499725,1631600166.8196986,2.3199734687805176
move-to-cpu,1631600274.1117148,1631600276.4190454,2.30733060836792
load_chkpt,1631603357.1428738,1631603362.7117388,5.568865060806274
move-to-cpu,1631603404.1078925,1631603406.3767862,2.2688937187194824
move-to-cpu,1631603519.442303,1631603521.7722108,2.3299078941345215
move-to-cpu,1631603635.1821322,1631603637.4928553,2.310723066329956
move-to-cpu,1631603751.2398462,1631603753.5133212,2.273474931716919
move-to-cpu,1631603867.4860659,1631603869.8006487,2.3145828247070312
