48,88,1631598870.569386,1631598890.0127976,11.074158906936646,8.369252681732178,19.443411588668823
48,89,1631598890.0243332,1631598899.649169,9.586628437042236,0.038207292556762695,9.624835729598999
48,88,1631599174.274785,1631599193.1614418,9.792354583740234,9.0943021774292,18.886656761169434
48,89,1631599193.1747844,1631599201.9463892,8.746526718139648,0.02507805824279785,8.771604776382446
48,90,1631599201.9651465,1631599211.125769,9.139482498168945,0.021139860153198242,9.160622358322144
48,91,1631599211.1341834,1631599220.2496383,9.094484329223633,0.020970582962036133,9.115454912185669
48,92,1631599220.2565794,1631599229.4456906,9.168008804321289,0.021102428436279297,9.189111232757568
48,93,1631599229.4560537,1631599238.5868378,9.109373092651367,0.02141094207763672,9.130784034729004
48,94,1631599238.5978906,1631599247.8375,9.217925071716309,0.02168440818786621,9.239609479904175
48,95,1631599247.8471615,1631599257.1894438,9.320594787597656,0.02168750762939453,9.34228229522705
48,96,1631599257.2020109,1631599266.3731008,9.149554967880249,0.02153491973876953,9.171089887619019
48,97,1631599266.3827434,1631599275.6976757,9.29359221458435,0.021340131759643555,9.314932346343994
48,98,1631599275.7045112,1631599284.8763573,9.151196718215942,0.020649433135986328,9.171846151351929
48,99,1631599284.884428,1631599303.4241316,9.272562503814697,9.267141103744507,18.539703607559204
48,100,1631599303.4340606,1631599312.2471392,8.790372610092163,0.022706031799316406,8.81307864189148
48,101,1631599312.2553947,1631599321.3702202,9.093111515045166,0.021713972091674805,9.11482548713684
48,102,1631599321.3828337,1631599330.5541022,9.149795293807983,0.021473169326782227,9.171268463134766
48,103,1631599330.5627058,1631599339.790267,9.205978393554688,0.021582841873168945,9.227561235427856
48,104,1631599339.7971106,1631599349.0294693,9.211069345474243,0.021289348602294922,9.232358694076538
48,105,1631599349.0380957,1631599358.4039412,9.344325065612793,0.021520376205444336,9.365845441818237
48,106,1631599358.4121644,1631599367.5937736,9.160748720169067,0.02086043357849121,9.181609153747559
48,107,1631599367.6065726,1631599376.920429,9.292946577072144,0.020909786224365234,9.313856363296509
48,108,1631599376.9298542,1631599386.088714,9.132642984390259,0.026216745376586914,9.158859729766846
48,109,1631599386.1031082,1631599395.2879214,9.163838148117065,0.020975112915039062,9.184813261032104
48,110,1631599395.2961211,1631599413.7814553,9.093732118606567,9.391602039337158,18.485334157943726
48,111,1631599413.7895303,1631599422.3912575,8.574349403381348,0.027377843856811523,8.60172724723816
48,112,1631599422.3988407,1631599431.5990605,9.17144227027893,0.028777599334716797,9.200219869613647
48,113,1631599431.6146798,1631599440.764763,9.128569841384888,0.02151346206665039,9.150083303451538
48,114,1631599440.7764318,1631599449.9802978,9.182640314102173,0.021225690841674805,9.203866004943848
48,115,1631599449.9956844,1631599459.2275195,9.210529565811157,0.021305561065673828,9.231835126876831
48,116,1631599459.237337,1631599468.4398005,9.181175231933594,0.021288156509399414,9.202463388442993
48,117,1631599468.4468307,1631599477.6738431,9.205440282821655,0.021572113037109375,9.227012395858765
48,118,1631599477.682972,1631599486.885515,9.18131709098816,0.021225929260253906,9.202543020248413
48,119,1631599486.8932495,1631599496.079385,9.165276765823364,0.0208587646484375,9.186135530471802
48,120,1631599496.0915513,1631599505.2413495,9.128432989120483,0.02136516571044922,9.149798154830933
48,121,1631599505.2490034,1631599523.6690512,9.10237455368042,9.317673206329346,18.420047760009766
48,122,1631599523.6767757,1631599532.5576172,8.857900381088257,0.022941112518310547,8.880841493606567
48,123,1631599532.5648255,1631599541.6973257,9.11093544960022,0.021564722061157227,9.132500171661377
48,124,1631599541.713481,1631599550.8978498,9.162903070449829,0.021465778350830078,9.18436884880066
48,125,1631599550.9053242,1631599560.0923572,9.16539978981018,0.021633148193359375,9.18703293800354
48,126,1631599560.1119037,1631599569.2905073,9.157145261764526,0.02145838737487793,9.178603649139404
48,127,1631599569.2988086,1631599578.5138426,9.194158792495728,0.020875215530395508,9.215034008026123
48,128,1631599578.5229943,1631599587.7193663,9.17501425743103,0.02135777473449707,9.196372032165527
48,129,1631599587.734191,1631599596.9209197,9.165536642074585,0.021192073822021484,9.186728715896606
48,130,1631599596.9276116,1631599606.2669966,9.31824254989624,0.02114248275756836,9.339385032653809
48,131,1631599606.2754648,1631599615.5021539,9.205793142318726,0.020895957946777344,9.226689100265503
48,132,1631599615.5091178,1631599634.0281641,9.156923294067383,9.362123012542725,18.519046306610107
48,133,1631599634.0353959,1631599642.672404,8.613941192626953,0.023066997528076172,8.63700819015503
48,134,1631599642.6811006,1631599651.8179197,9.115062236785889,0.021756887435913086,9.136819124221802
48,135,1631599651.8299768,1631599661.0340436,9.182609558105469,0.021457195281982422,9.204066753387451
48,136,1631599661.0408924,1631599670.2319565,9.16921091079712,0.021853208541870117,9.19106411933899
48,137,1631599670.240795,1631599679.593992,9.329869508743286,0.02332758903503418,9.35319709777832
48,138,1631599679.6011357,1631599688.8531315,9.230880498886108,0.02111530303955078,9.25199580192566
48,139,1631599688.8638473,1631599698.1028652,9.218147277832031,0.020870685577392578,9.239017963409424
48,140,1631599698.1170197,1631599707.3182101,9.18016266822815,0.021027803421020508,9.20119047164917
48,141,1631599707.3284729,1631599716.5078797,9.158396482467651,0.021010398864746094,9.179406881332397
48,142,1631599716.5180132,1631599725.7260993,9.186972856521606,0.021113157272338867,9.208086013793945
48,143,1631599725.7341537,1631599744.276886,9.155292749404907,9.387439489364624,18.54273223876953
48,144,1631599744.2850344,1631599752.9721646,8.664649724960327,0.022480487823486328,8.687130212783813
64,133,1631599828.4186563,1631599843.0798337,9.689225196838379,4.971952199935913,14.661177396774292
64,134,1631599843.0892048,1631599855.0983975,11.978149890899658,0.031042814254760742,12.009192705154419
64,135,1631599855.1130934,1631599863.4544406,8.318802118301392,0.02254509925842285,8.341347217559814
64,136,1631599863.4664652,1631599871.74733,8.260612964630127,0.020251750946044922,8.280864715576172
64,137,1631599871.758304,1631599880.1118305,8.332417249679565,0.02110910415649414,8.35352635383606
64,138,1631599880.121191,1631599888.455539,8.31361174583435,0.020736217498779297,8.33434796333313
64,139,1631599888.4656286,1631599896.840744,8.353502035140991,0.021613359451293945,8.375115394592285
64,140,1631599896.8531582,1631599905.1128256,8.239078044891357,0.020589351654052734,8.25966739654541
64,141,1631599905.120809,1631599913.4174514,8.27589201927185,0.02075028419494629,8.296642303466797
64,142,1631599913.4265,1631599921.6698606,8.22281551361084,0.020545005798339844,8.24336051940918
64,143,1631599921.681886,1631599930.0890818,8.385994672775269,0.021201133728027344,8.407195806503296
64,144,1631599930.1001182,1631599938.3355124,8.214439630508423,0.020954608917236328,8.23539423942566
64,145,1631599938.3476174,1631599951.7644465,8.394346237182617,5.022482872009277,13.416829109191895
64,146,1631599951.7724736,1631599963.799496,12.005002737045288,0.022019624710083008,12.027022361755371
64,147,1631599963.8166583,1631599972.1035151,8.265502452850342,0.02135443687438965,8.286856889724731
64,148,1631599972.1133351,1631599980.4332833,8.299026250839233,0.020921945571899414,8.319948196411133
64,149,1631599980.4437537,1631599988.7586088,8.294190168380737,0.02066493034362793,8.314855098724365
64,150,1631599988.7704957,1631599997.0712872,8.279308319091797,0.021483182907104492,8.300791501998901
64,151,1631599997.0838814,1631600005.356882,8.25180196762085,0.021198749542236328,8.273000717163086
64,152,1631600005.3709054,1631600013.6719222,8.280163288116455,0.020853519439697266,8.301016807556152
64,153,1631600013.6814022,1631600022.1689794,8.466826438903809,0.020750761032104492,8.487577199935913
64,154,1631600022.1789014,1631600030.4557612,8.256112098693848,0.020747661590576172,8.276859760284424
64,155,1631600030.4664934,1631600038.7181804,8.230789422988892,0.020897626876831055,8.251687049865723
64,156,1631600038.7281694,1631600047.1979525,8.449370861053467,0.020412206649780273,8.469783067703247
64,157,1631600047.2175784,1631600060.4008906,8.206728458404541,4.97658371925354,13.183312177658081
64,158,1631600060.4080887,1631600072.4354074,12.005183458328247,0.022135257720947266,12.027318716049194
64,159,1631600072.4508145,1631600080.768358,8.296749353408813,0.020794153213500977,8.317543506622314
64,160,1631600080.77837,1631600089.1427162,8.3425931930542,0.02175307273864746,8.364346265792847
64,161,1631600089.1547823,1631600097.5277,8.351639986038208,0.021277666091918945,8.372917652130127
64,162,1631600097.5393684,1631600105.892625,8.331904172897339,0.021352529525756836,8.353256702423096
64,163,1631600105.9005208,1631600114.2865326,8.35749101638794,0.028520822525024414,8.386011838912964
64,164,1631600114.295402,1631600122.6478026,8.331461191177368,0.020939350128173828,8.352400541305542
64,165,1631600122.6635053,1631600130.993354,8.3084716796875,0.021377086639404297,8.329848766326904
64,166,1631600131.0040472,1631600139.307268,8.28193712234497,0.021283626556396484,8.303220748901367
64,167,1631600139.322399,1631600147.5984693,8.2546546459198,0.02141571044921875,8.276070356369019
64,168,1631600147.6091907,1631600156.0430865,8.413065433502197,0.020830392837524414,8.433895826339722
64,169,1631600156.0545049,1631600169.4215844,8.258228540420532,5.108850955963135,13.367079496383667
64,170,1631600169.427783,1631600181.436125,11.985418319702148,0.022923707962036133,12.008342027664185
64,171,1631600181.8861632,1631600190.092767,8.18599796295166,0.020605802536010742,8.206603765487671
64,172,1631600190.105084,1631600198.396942,8.270745992660522,0.02111196517944336,8.291857957839966
64,173,1631600198.4102128,1631600206.7548285,8.323581457138062,0.02103424072265625,8.344615697860718
64,174,1631600206.7770033,1631600215.2211828,8.423128366470337,0.02105116844177246,8.44417953491211
